conversation_id,customer_tweet_id,support_tweet_id,created_at,customer_message,support_reply,char_length_customer,char_length_reply
UBER_0613,457971,457982,Fri Dec 01 00:50:44 +0000 2017,Will this be resolved tonight?,"We hope to get this resolved as soon as we can. Once we have an update, we'll follow up right away.",30,99
UBER_0614,457906,460115,Fri Dec 01 01:03:25 +0000 2017,"Confirmed, same issue. I drove the last 3 hours picking and dropping off people and it’s showing only 1 ride for $0 and the the rest are missing completely.","So sorry for the trouble! Our team is aware of the issue, and we're working to get back up and running as quickly as possible.",156,126
UBER_0615,346535,346534,Sun Oct 08 04:03:07 +0000 2017,got me twisted. They want pple to drink and drive. This is outrageous and piss poor. Price gouging.,So sorry about that! Check out to learn more about dynamic pricing.,99,67
UBER_0616,261006,261004,Thu Oct 05 21:22:10 +0000 2017,What happened to pool making sense?? Since when does pool mean ANYWHERE in the city. Legit the bus is quicker now.,"Happy to look into this with you, Natalie. Can you please send a note our way via",114,81
UBER_0617,457848,460157,Fri Dec 01 01:29:15 +0000 2017,have not seen fare payment since 4:50pm EST. What the hell? And I don’t know if I met my goal or not.,We're aware of the issue and are working to resolve ASAP. We appreciate your patience.,101,86
UBER_0618,100043,100042,Sun Nov 26 06:14:15 +0000 2017,where is my refuind?? ......i dont want any excuse i want my refund,We've followed up via DM!,67,25
UBER_0619,170435,170433,Fri Nov 24 21:27:05 +0000 2017,Ubereats has the wrong address. My retail store is not a thai food place. How do we correct this?,Here to help! Kindly visit this link for more info;,97,51
UBER_0620,390827,390825,Mon Oct 09 15:04:56 +0000 2017,Now this is disappointi👏¿ng. I lost an item in the uber cab. No actions are taken for the same . The minimum i expect is call,Sorry to hear you left something behind. You can get in contact with your driver here;,125,86
UBER_0621,508770,508769,Fri Dec 01 22:15:29 +0000 2017,Is the service conditioned according to place where I go? #AngryTime,Here to help! Please send us a DM with your email address with additional info so we can follow up.,68,99
UBER_0622,100062,100061,Thu Nov 30 17:01:15 +0000 2017,received a credit for an invalid cancelled trip and then was just charged again for it. Please advise.,We're so sorry for the trouble. Send us a note via so we can assist.,102,68
UBER_0623,367017,367016,Sun Oct 08 17:19:01 +0000 2017,Aaaand our driver is lost. Can't wait for my cold soggy fries 👍🏼,"Hi, Kimberly. Please DM us your email and phone number associated with your account so we can take a look.",64,106
UBER_0624,462623,462622,Wed Nov 29 11:56:27 +0000 2017,"choosing uberEnglish drivers in Panama City (Panama), paying extra for it but ending up with non-English speaking drivers? Why??","Happy to help! Send us a note here, and our team will follow up.",128,64
UBER_0625,459090,459089,Fri Dec 01 00:58:35 +0000 2017,why are my last trips not processing. I’d like to get paid.,"Thank you for bringing this to our attention. Our team is currently reviewing, and we hope to get this resolved shortly.",59,120
UBER_0626,280485,280484,Fri Oct 06 09:33:04 +0000 2017,DM me I need to ask a question please,We've been in touch via DM - Please see our most-recent message for more information and next steps.,37,100
UBER_0627,272765,272764,Fri Oct 06 03:42:33 +0000 2017,our driver was just straight videoing taping us,Please contact us via so we can follow up.,47,42
UBER_0628,13598,13597,Wed Nov 01 01:03:51 +0000 2017,! Fix yo damn algorithms! This can’t be right...,Here to help. Send us a note at so our team can connect.,48,56
UBER_0629,304950,304948,Mon Oct 30 23:20:22 +0000 2017,"My plane takes off in 90 mins, and I would love the driver to be able to return my phone to me.",We're here to help! Send us a DM with your email address and more details so we can follow up.,95,94
UBER_0630,9863,9862,Tue Oct 31 23:39:01 +0000 2017,is a joke. Made us wait 50 minutes just to tell us they can't fulfill the order and cancelled it😡,Here to help! Please send us a note at and we'll be happy to look into this for you.,97,84
UBER_0631,462588,462586,Fri Dec 01 02:28:15 +0000 2017,Would love to know why my driver is driving away from me and not too me.... I wanna go hommmmme,Here to help! Send us a note at so our team can connect right away.,95,67
UBER_0632,171792,171791,Fri Nov 24 22:23:23 +0000 2017,So I book Uberpool but get UberX my free ride on the promo is wasted and I’m charged money. Great work,"Here to help! Send us a note here, and our team will follow up.",102,63
UBER_0633,256907,256909,Thu Oct 05 19:32:23 +0000 2017,There isn’t a number I can call?,"Bea, the best way to reach us is through our support portal. Visit so we can connect.",32,85
UBER_0634,77670,77669,Thu Nov 30 06:55:31 +0000 2017,"I've seen that before, I've signed up months and months ago but still haven't gotten anything.",We've very sorry to hear this. Please be sure to keep an eye out for future promotions from Uber.,94,97
UBER_0635,400425,400424,Mon Oct 09 17:53:53 +0000 2017,I can't believe I gave that guy 5 stars and now I'm hit w/ this lie. I'd take it back and give only 1.,"For full details see our response in the ""Help"" section of the app. Thank you, we appreciate your patience.",102,107
UBER_0636,470273,470272,Fri Dec 01 07:26:56 +0000 2017,Having your driver take you in the complete opposite direction and then say no and lock the doors when you ask him to turn around is not a Friday morning vibe.,Hi Jess! We take this very seriously. Please send us a DM with your email address so we can connect ASAP.,159,105
UBER_0637,370358,370357,Sun Oct 08 18:10:23 +0000 2017,we have been given the runaround with archies redirecting us to yourselves for a incorrect order and a full refund plz respond!,"Happy to help, Priya! We followed up with you via DM.",127,53
UBER_0638,167349,167347,Fri Nov 24 20:34:53 +0000 2017,"so i had a credit that wasn't set to expire until december 31st, so would you care to explain why it's not on my account anymore",We apologize for the trouble! Send us a DM with your email address and we'll connect.,128,85
UBER_0639,95768,463471,Fri Dec 01 02:45:24 +0000 2017,Please speak to that lady patient as soon as possible .Her name is loise njoki wahome from Kenya. __email__,"Thank you for reaching back out to us about this, Jay. We take these claims very seriously. However, due to our privacy policy, we will need the account holder who requested the ride to reach out to us about this. Please have her contact us directly. We look forward to her reply.",107,280
UBER_0640,80877,80879,Thu Nov 30 13:26:16 +0000 2017,But that link is for the next driver. The one before was cancelled. i don't want to complain about the good driver.,So sorry about that! Send us a DM with your email address so we can connect right away.,115,87
UBER_0641,497642,497640,Fri Dec 01 18:47:23 +0000 2017,Currently sitting in an Uber and the driver is deviating from the route since the last 30 minutes in search of CNG Gas. He has been driving at a speed of 100 kmph. Absolutely unprofessional behaviour. Never travelling Uber again,We're sorry to hear this was your experience. Contact us via and we'll be in touch.,228,83
UBER_0642,310009,310008,Sat Oct 07 01:24:49 +0000 2017,"you’re apparently at a point where you’ll let anyone drive for you. In an old, dirty car with the driver talking / yelling at herself.",We're sorry to hear this was your experience. Contact us via and we'll be in touch.,134,83
UBER_0643,297480,297478,Fri Oct 06 17:44:44 +0000 2017,"hey , we can't put our phone number when we sign up on safari",Sorry to hear about the trouble. Please try using Google Chrome or Firefox as an alternative option to create an account.,61,121
UBER_0644,465931,465930,Fri Dec 01 04:45:29 +0000 2017,"wow -eats. Not only is the order completely wrong, it came a sloppy mess.","Sorry for the trouble! Send us a note here, and our team will be in touch.",73,74
UBER_0645,327126,327128,Sat Oct 07 16:50:33 +0000 2017,"I keep receiving for Banglore that was my last location may that's why,","Hey, Anurag, promos will become more available with the more trips you take in that area. Reach out if you have any other questions.",71,132
UBER_0646,165820,165819,Fri Nov 24 20:22:15 +0000 2017,"I asked the driver to open the trunk, and he said YES and then DROVE AWAY with my bags still in the trunk",We're here to help! Please confirm your email address or phone number through direct message so we can further assist.,105,118
UBER_0647,53040,53048,Wed Nov 01 18:52:38 +0000 2017,How come all of a sudden the NOVEMBER pass has people complaining but no other month has the same response?,We've been in touch via DM!,107,27
UBER_0648,263663,263661,Thu Oct 05 22:52:47 +0000 2017,still waiting for a reply for my refund so I can delete your dumb app and use Lyft.,We're here to help! Send us your email address so we can assist.,83,64
UBER_0649,76148,76147,Thu Nov 30 11:46:48 +0000 2017,"cheater 1. bookd cab thrice: first time cabbie askd to meet at his desire point and when i denied he cancelled, second cabbie cancelled n third time u charged me when i cancelled. Going to uninstall ur app, auto walas more professional than u.",Send us a note here; and our team will be able to help!,243,55
UBER_0650,383137,383139,Wed Oct 11 18:37:38 +0000 2017,I’ve been trying to get in contact since Monday and I am not satisfied with the compensation,Please send us a DM with your Uber account email address so we can look into this.,92,82
UBER_0651,432411,432413,Tue Oct 10 15:33:11 +0000 2017,Am not clear with your reply .. by when will it be refunded,"Hi, Darshini. Please be sure to keep an eye on your support thread, as all further updates will be streamlined there directly.",59,126
UBER_0652,67603,67605,Thu Nov 30 09:29:55 +0000 2017,"They did and not very helpful. Also when I wanted to delete my account, I couldn't because of a pending payment issue. Just let me know what I need to pay and I'll be in my way.",We've followed up again via in app with further information. Please check your 'Help' tab for a response.,177,105
